Sample	cat16-90.trees	cat16-90.sequence04_sequence14_sequence11_sequence03_sequence10	cat16-90.sequence14_sequence09_sequence06	cat16-90.sequence04_sequence14_sequence11_sequence09_sequence03_sequence10_sequence06_sequence08_sequence15	cat16-90.sequence04_sequence11_sequence09_sequence03_sequence10_sequence06	cat16-90.sequence12_sequence16	cat16-90.sequence05_sequence04_sequence14_sequence07_sequence11_sequence13_sequence09_sequence03_sequence10_sequence06_sequence08_sequence15	cat16-90.sequence05_sequence04_sequence14_sequence07_sequence11_sequence13_sequence09_sequence03_sequence10_sequence06	cat16-90.sequence05_sequence07_sequence13_sequence08_sequence15	
2048	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2049	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2050	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2051	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2052	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2053	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2054	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2055	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2056	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2057	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2058	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2059	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2060	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2061	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2062	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2063	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2064	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2065	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2066	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2067	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2068	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2069	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2070	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2071	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2072	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2073	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2074	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2075	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2076	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2077	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2078	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2079	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2080	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2081	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2082	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2083	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2084	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2085	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2086	28.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	
2087	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2088	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2089	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2090	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2091	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2092	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2093	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2094	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2095	28.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	
2096	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2097	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2098	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2099	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2100	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2101	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2102	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2103	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2104	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2105	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2106	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2107	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2108	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2109	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2110	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2111	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2112	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2113	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2114	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2115	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2116	28.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	
2117	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2118	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2119	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2120	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2121	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2122	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2123	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2124	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2125	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2126	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2127	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2128	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2129	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2130	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2131	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2132	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2133	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2134	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2135	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2136	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2137	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2138	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2139	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2140	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2141	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2142	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2143	28.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2144	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2145	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2146	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2147	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2148	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2149	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2150	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2151	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2152	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2153	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2154	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2155	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2156	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2157	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2158	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2159	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2160	28.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2161	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2162	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2163	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2164	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2165	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2166	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2167	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2168	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2169	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2170	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2171	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2172	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2173	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2174	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2175	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2176	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2177	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2178	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2179	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2180	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2181	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2182	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2183	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2184	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2185	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2186	28.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2187	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2188	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2189	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2190	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2191	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2192	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2193	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2194	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2195	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2196	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2197	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2198	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2199	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2200	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2201	28.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2202	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2203	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2204	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2205	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2206	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2207	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2208	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2209	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2210	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2211	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2212	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2213	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2214	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2215	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2216	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2217	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2218	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2219	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2220	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2221	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2222	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2223	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2224	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2225	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2226	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2227	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2228	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2229	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2230	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2231	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2232	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2233	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2234	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2235	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2236	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2237	26.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	
2238	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2239	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2240	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2241	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2242	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2243	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2244	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2245	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2246	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2247	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2248	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2249	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2250	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2251	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2252	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2253	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2254	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2255	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2256	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2257	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2258	26.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	
2259	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2260	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2261	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2262	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2263	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2264	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2265	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2266	26.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	
2267	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2268	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2269	26.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	
2270	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2271	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2272	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2273	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2274	26.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	
2275	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2276	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2277	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2278	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2279	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2280	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2281	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2282	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2283	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2284	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2285	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2286	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2287	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2288	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2289	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2290	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2291	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2292	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2293	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2294	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2295	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2296	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2297	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2298	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2299	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2300	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2301	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2302	28.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	
2303	26.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	
2304	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2305	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2306	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2307	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2308	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2309	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2310	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2311	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2312	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2313	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2314	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2315	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2316	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2317	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2318	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2319	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2320	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2321	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2322	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2323	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2324	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2325	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2326	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2327	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2328	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2329	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2330	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2331	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2332	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2333	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2334	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2335	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2336	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2337	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2338	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2339	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2340	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2341	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2342	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2343	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2344	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2345	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2346	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2347	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2348	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2349	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2350	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2351	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2352	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2353	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2354	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2355	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2356	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2357	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2358	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2359	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2360	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2361	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2362	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2363	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2364	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2365	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2366	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2367	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2368	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2369	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2370	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2371	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2372	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2373	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2374	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2375	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2376	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2377	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2378	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2379	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2380	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2381	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2382	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2383	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2384	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2385	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2386	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2387	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2388	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
